ACCOUNT_ID;AMOUNT;CURRENCY;BOOKING_DATE;TRANSACTION_DATE;VALUE_DATE;BOOKING_TEXT;BOOKING_TYPE;CATEGORY_CODE;USER_CATEGORY_CODE;TRANSACTION_TYPE;EXT_TYPE;CATEGORY_STATE;SPLIT_STATE;USER_NOTE
Konto 1.1;50.00;CHF;30.09.14 03:57:53.000000000;30.09.14 03:57:53.000000000;30.09.14 00:00:00.000000000;"Kevin Feuerstein
Moosig 12
9999 Steintal
Taschengeld";DEBIT;cv_children;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;157.50;CHF;02.10.14 00:41:19.000000000;02.10.14 00:41:19.000000000;02.10.14 00:00:00.000000000;"Urs Schotterhaufen und Fred Feuerstein
Moosig 12
9999 Steintal
Strom Allgemein Q3
A conto: 315.-
Kostenanteil: 157.50";DEBIT;cv_payments;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;190.00;CHF;06.10.14 00:41:56.000000000;06.10.14 00:41:56.000000000;06.10.14 00:00:00.000000000;"Fussball-Club Steintal
9999 Steintal
Beiträge 2014/2015
B Pro";DEBIT;cv_hobbies;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;175.90;CHF;09.10.14 00:26:47.000000000;09.10.14 00:26:47.000000000;09.10.14 00:00:00.000000000;"Swisscom (Schweiz) AG
Alte Tiefenaustrasse 6
3050 Bern";DEBIT;cv_phone_internet;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;100.00;CHF;13.10.14 00:41:00.000000000;13.10.14 00:41:00.000000000;13.10.14 00:00:00.000000000;"Kantonspolizei
Steintal-Ausserrhoden
Ordnungsbussen
9100 Herisau";DEBIT;cv_fees_tax_charges;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;82.60;CHF;15.10.14 00:26:18.000000000;15.10.14 00:26:18.000000000;15.10.14 00:00:00.000000000;"Yabba Dabba Doo Garage
9999 Steintal";DEBIT;cv_car_service;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;84.80;CHF;24.10.14 00:41:48.000000000;24.10.14 00:41:48.000000000;24.10.14 00:00:00.000000000;"Dr. T. Feuerstein
Tierarztpraxis
9999 Steintal";DEBIT;cv_pets;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;750.00;CHF;24.10.14 02:42:37.000000000;24.10.14 02:42:37.000000000;24.10.14 00:00:00.000000000;Wilma Feuerstein-Schotterhaufen;DEBIT;cv_payments;cv_payments;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;79.70;CHF;28.10.14 00:42:44.000000000;28.10.14 00:42:44.000000000;28.10.14 00:00:00.000000000;"Orange Communications SA
1020 Renens VD";DEBIT;cv_phone_internet;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;190.00;CHF;30.10.14 00:57:32.000000000;30.10.14 00:57:32.000000000;30.10.14 00:00:00.000000000;"Feuerschaugem. Steintal
Energie- und Wasservers.
Postfach
9999 Steintal";DEBIT;cv_utilities;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;50.00;CHF;31.10.14 05:14:50.000000000;31.10.14 05:14:50.000000000;31.10.14 00:00:00.000000000;"Kevin Feuerstein
Moosig 12
9999 Steintal
Taschengeld";DEBIT;cv_children;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;208.85;CHF;03.11.14 00:57:23.000000000;03.11.14 00:57:23.000000000;03.11.14 00:00:00.000000000;"CSS Kranken-Versicherung AG
6000 Luzern";DEBIT;cv_health_insurance;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;973.20;CHF;03.11.14 02:25:13.000000000;03.11.14 02:25:13.000000000;03.11.14 00:00:00.000000000;"Wilma Feuerstein-Schotterhaufen
Gutschrift fehlgeleitete
Zahlung Viseca
(falsches Konto)";DEBIT;cv_creditcard_payment;cv_creditcard_payment;PAYMENT;546;SYSTEM;UNSPLITTED;"Gutschrift fehlgeleitete 
Zahlung Viseca (falsches Konto)"
Konto 1.1;15000.00;CHF;26.11.14 00:40:46.000000000;26.11.14 00:40:46.000000000;26.11.14 00:00:00.000000000;"Steinbruch Pensions GmbH
Genossenschaft
Steinbankplatz
9001 St. Gallen
Persönlicher Einkauf
Feuerstein Fred
Versichertennr. PK 24081";DEBIT;cv_groceries;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;750.00;CHF;26.11.14 02:12:40.000000000;26.11.14 02:12:40.000000000;26.11.14 00:00:00.000000000;Wilma Feuerstein-Schotterhaufen;DEBIT;cv_payments;cv_payments;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;287.70;CHF;27.11.14 01:13:51.000000000;27.11.14 01:13:51.000000000;27.11.14 00:00:00.000000000;"Viseca Card Services SA
Hagenholzstrasse 56
8050 Zürich";DEBIT;cv_creditcard_payment;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;69.65;CHF;28.11.14 01:43:56.000000000;28.11.14 01:43:56.000000000;28.11.14 00:00:00.000000000;"Orange Communications SA
1020 Renens VD";DEBIT;cv_phone_internet;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;50.00;CHF;28.11.14 03:46:29.000000000;28.11.14 03:46:29.000000000;28.11.14 00:00:00.000000000;"Kevin Feuerstein
Moosig 12
9999 Steintal
Taschengeld";DEBIT;cv_children;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;172.30;CHF;09.12.14 00:42:59.000000000;09.12.14 00:42:59.000000000;09.12.14 00:00:00.000000000;"Swisscom (Schweiz) AG
Alte Tiefenaustrasse 6
3050 Bern";DEBIT;cv_phone_internet;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;55.55;CHF;15.12.14 00:58:24.000000000;15.12.14 00:58:24.000000000;15.12.14 00:00:00.000000000;"P.S.
9000 St. Gallen
Kaffeemaschine";DEBIT;cv_payments;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;1000.00;CHF;19.12.14 01:56:11.000000000;19.12.14 01:56:11.000000000;19.12.14 00:00:00.000000000;"Jonny Feuerstein
Hostst 12
9999 Steintal
Spareinlage von Eltern";DEBIT;cv_save_invest;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;1000.00;CHF;19.12.14 01:56:11.000000000;19.12.14 01:56:11.000000000;19.12.14 00:00:00.000000000;"Kevin Feuerstein
Spareinlage Kevin";DEBIT;cv_save_invest;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;380.00;CHF;22.12.14 01:26:39.000000000;22.12.14 01:26:39.000000000;22.12.14 00:00:00.000000000;"Möbel-Pfister AG
Pfister-à-la-card-Service
5034 Suhr";DEBIT;cv_furniture;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;41000.00;CHF;22.12.14 07:10:40.000000000;22.12.14 07:10:40.000000000;22.12.14 00:00:00.000000000;"Yabba Dabba Doo Garage
9999 Steintal";DEBIT;cv_car_service;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;750.00;CHF;24.12.14 02:54:37.000000000;24.12.14 02:54:37.000000000;24.12.14 00:00:00.000000000;Wilma Feuerstein-Schotterhaufen;DEBIT;cv_payments;cv_payments;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;463.25;CHF;29.12.14 02:30:22.000000000;29.12.14 02:30:22.000000000;29.12.14 00:00:00.000000000;"Viseca Card Services SA
Hagenholzstrasse 56
8050 Zürich";DEBIT;cv_creditcard_payment;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;236.00;CHF;30.12.14 01:45:34.000000000;30.12.14 01:45:34.000000000;30.12.14 00:00:00.000000000;"Druckerei Steintaler
Volksfreund Genossenschaft
9999 Steintal";DEBIT;cv_groceries;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;195.10;CHF;30.12.14 01:59:32.000000000;30.12.14 01:59:32.000000000;30.12.14 00:00:00.000000000;"Zurich Versicherung
8085 Zürich";DEBIT;cv_insurance;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;299.95;CHF;31.12.14 01:42:32.000000000;31.12.14 01:42:32.000000000;31.12.14 00:00:00.000000000;"PowerPay
c/o MF Finance AG
POstfach 336
9004 St. Gallen";DEBIT;cv_leisure_shopping;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;195.10;CHF;31.12.14 01:42:32.000000000;31.12.14 01:42:32.000000000;31.12.14 00:00:00.000000000;"Zurich Versicherung
8085 Zürich";DEBIT;cv_insurance;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;50.00;CHF;31.12.14 02:50:33.000000000;31.12.14 02:50:33.000000000;31.12.14 00:00:00.000000000;"Kevin Feuerstein
Moosig 12
9999 Steintal
Taschengeld";DEBIT;cv_children;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;81.00;CHF;05.01.15 01:43:42.000000000;05.01.15 01:43:42.000000000;05.01.15 00:00:00.000000000;"U. Schotterhaufen und F. Feuerstein PC-Kto
Moosig 12
9999 Steintal
Anteil Strom Abrechnung 2014
50% von 162.05 = 81.-";DEBIT;cv_payments;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;80.00;CHF;12.01.15 00:58:35.000000000;12.01.15 00:58:35.000000000;12.01.15 00:00:00.000000000;"SVP Steintal 
9999 Steintal
Fred und Wilma Feuerstein-Schotterhaufen
9999 Steintal";DEBIT;cv_payments;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;55.00;CHF;19.01.15 00:42:44.000000000;19.01.15 00:42:44.000000000;19.01.15 00:00:00.000000000;"Strassenverkehrsamt Kanton
Kontoauszug
9999 Einladungen med Kontrolle";DEBIT;cv_canton_tax;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;16000.00;CHF;23.01.15 18:10:12.000000000;23.01.15 18:10:12.000000000;26.01.15 00:00:00.000000000;"Fred Feuerstein
Übertrag";DEBIT;cv_payments;cv_payments;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;480.00;CHF;26.01.15 01:13:10.000000000;26.01.15 01:13:10.000000000;26.01.15 00:00:00.000000000;"Reka
Schweizer Reisekasse
3001 Bern";DEBIT;cv_travel;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;480.00;CHF;26.01.15 01:13:10.000000000;26.01.15 01:13:10.000000000;26.01.15 00:00:00.000000000;"Reka
Schweizer Reisekasse
3001 Bern";DEBIT;cv_travel;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;320.00;CHF;26.01.15 01:13:11.000000000;26.01.15 01:13:11.000000000;26.01.15 00:00:00.000000000;"Reka
Schweizer Reisekasse
3001 Bern";DEBIT;cv_travel;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;3000.00;CHF;26.01.15 02:11:53.000000000;26.01.15 02:11:53.000000000;26.01.15 00:00:00.000000000;"Fred Feuerstein und Urs Schotterhaufen
Moosig 12
9999 Steintal
Erneuerungsfond Moosig 12
CHF 6000 pa
1/2 jährlich Januar und Juli";DEBIT;cv_invest;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;750.00;CHF;26.01.15 02:11:53.000000000;26.01.15 02:11:53.000000000;26.01.15 00:00:00.000000000;Wilma Feuerstein-Schotterhaufen;DEBIT;cv_payments;cv_payments;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;900.95;CHF;27.01.15 00:58:13.000000000;27.01.15 00:58:13.000000000;27.01.15 00:00:00.000000000;"Viseca Card Services SA
Hagenholzstrasse 56
8050 Zürich";DEBIT;cv_creditcard_payment;cv_creditcard_payment;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;733.30;CHF;28.01.15 01:10:47.000000000;28.01.15 01:10:47.000000000;28.01.15 00:00:00.000000000;"Steinklopferschule
Steintal
Verwaltung
9999 Steintal";DEBIT;cv_education;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;57.60;CHF;28.01.15 01:10:48.000000000;28.01.15 01:10:48.000000000;28.01.15 00:00:00.000000000;"Orange Communications SA
1020 Renens VD";DEBIT;cv_phone_internet;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;124.85;CHF;30.01.15 01:58:40.000000000;30.01.15 01:58:40.000000000;30.01.15 00:00:00.000000000;"Feuerschaugem. Steintal
Energie- und Wasservers.
Postfach
9999 Steintal";DEBIT;cv_utilities;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;50.00;CHF;30.01.15 03:06:19.000000000;30.01.15 03:06:19.000000000;30.01.15 00:00:00.000000000;"Kevin Feuerstein
Moosig 12
9999 Steintal
Taschengeld";DEBIT;cv_children;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;505.60;CHF;02.02.15 02:59:19.000000000;02.02.15 02:59:19.000000000;02.02.15 00:00:00.000000000;"CSS Kranken-Versicherung AG
Tribschenstrasse 21
6002 Luzern";DEBIT;cv_health_insurance;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;170.00;CHF;02.02.15 02:59:20.000000000;02.02.15 02:59:20.000000000;02.02.15 00:00:00.000000000;"U. Schotterhaufen und F. Feuerstein PC-Kto
Moosig 12
9999 Steintal
Rechnung Trinkwasser 2014: 537.-
Minus
Anteil Trinkwasser: 268.50 minus
Differenz gem. Abrechnung 2014";DEBIT;cv_payments;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;168.70;CHF;09.02.15 01:28:07.000000000;09.02.15 01:28:07.000000000;09.02.15 00:00:00.000000000;"Swisscom (Schweiz) AG
Alte Tiefenaustrasse 6
3050 Bern";DEBIT;cv_phone_internet;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;150.50;CHF;10.02.15 00:57:24.000000000;10.02.15 00:57:24.000000000;10.02.15 00:00:00.000000000;"Zürich Versicherungs-
Gesellschaft AG
8085 Zürich Versicherung";DEBIT;cv_insurance;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;275.20;CHF;10.02.15 00:57:25.000000000;10.02.15 00:57:25.000000000;10.02.15 00:00:00.000000000;"Zürich Versicherungs-
Gesellschaft AG
8085 Zürich Versicherung";DEBIT;cv_insurance;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;267.80;CHF;10.02.15 00:57:25.000000000;10.02.15 00:57:25.000000000;10.02.15 00:00:00.000000000;"Zürich Versicherungs-
Gesellschaft AG
8085 Zürich Versicherung";DEBIT;cv_insurance;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;1105.00;CHF;16.02.15 00:57:55.000000000;16.02.15 00:57:55.000000000;16.02.15 00:00:00.000000000;"Strassenverkehrsamt Kanton
Kontoauszug
9999 Einladungen med Kontrolle";DEBIT;cv_canton_tax;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;1000.00;CHF;19.02.15 00:10:49.000000000;19.02.15 00:10:49.000000000;19.02.15 00:00:00.000000000;"Wilma Feuerstein-Schotterhaufen
Einzahlung 2015";DEBIT;cv_payments;cv_payments;PAYMENT;546;SYSTEM;UNSPLITTED;Eee
Konto 1.1;233.65;CHF;19.02.15 00:41:44.000000000;19.02.15 00:41:44.000000000;19.02.15 00:00:00.000000000;"P.Z. Haushaltgeräte GmbH
Hundstein
9999 Steintal";DEBIT;cv_electronics;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;750.00;CHF;26.02.15 02:13:57.000000000;26.02.15 02:13:57.000000000;26.02.15 00:00:00.000000000;Wilma Feuerstein-Schotterhaufen;DEBIT;cv_payments;cv_payments;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;48.90;CHF;27.02.15 02:17:25.000000000;27.02.15 02:17:25.000000000;27.02.15 00:00:00.000000000;"Orange Communications SA
1020 Renens VD";DEBIT;cv_phone_internet;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;189.70;CHF;27.02.15 02:17:25.000000000;27.02.15 02:17:25.000000000;27.02.15 00:00:00.000000000;"Viseca Card Services SA
Hagenholzstrasse 56
8050 Zürich";DEBIT;cv_creditcard_payment;cv_creditcard_payment;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;204.00;CHF;27.02.15 02:17:26.000000000;27.02.15 02:17:26.000000000;27.02.15 00:00:00.000000000;"Schweizer Familie
Tamedia AG
Postfach
8021 Zürich";DEBIT;cv_newspapers;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;50.00;CHF;27.02.15 04:21:29.000000000;27.02.15 04:21:29.000000000;27.02.15 00:00:00.000000000;"Kevin Feuerstein
Moosig 12
9999 Steintal
Taschengeld";DEBIT;cv_children;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;108.80;CHF;05.03.15 00:41:50.000000000;05.03.15 00:41:50.000000000;05.03.15 00:00:00.000000000;"Axel Springer Schweiz AG
Beobachter
Postfach
8021 Zürich";DEBIT;cv_newspapers;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;100.00;CHF;06.03.15 00:42:17.000000000;06.03.15 00:42:17.000000000;06.03.15 00:00:00.000000000;"FHS St. Gallen
Postfach 627
9001 St. Gallen";DEBIT;cv_payments;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;750.00;CHF;26.03.15 02:12:00.000000000;26.03.15 02:12:00.000000000;26.03.15 00:00:00.000000000;Wilma Feuerstein-Schotterhaufen;DEBIT;cv_payments;cv_payments;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;658.70;CHF;27.03.15 00:57:29.000000000;27.03.15 00:57:29.000000000;27.03.15 00:00:00.000000000;"Viseca Card Services SA
Hagenholzstrasse 56
8050 Zürich";DEBIT;cv_creditcard_payment;cv_creditcard_payment;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;50.05;CHF;27.03.15 00:57:30.000000000;27.03.15 00:57:30.000000000;27.03.15 00:00:00.000000000;"Orange Communications SA
1020 Renens VD";DEBIT;cv_phone_internet;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;162.90;CHF;30.03.15 02:00:09.000000000;30.03.15 02:00:09.000000000;30.03.15 00:00:00.000000000;"Swisscom (Schweiz) AG
Alte Tiefenaustrasse 6
3050 Bern";DEBIT;cv_phone_internet;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;1646.90;CHF;30.03.15 02:00:39.000000000;30.03.15 02:00:39.000000000;30.03.15 00:00:00.000000000;"Zürich Versicherungs-
Gesellschaft AG
8085 Zürich Versicherung";DEBIT;cv_insurance;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;357.65;CHF;31.03.15 01:44:42.000000000;31.03.15 01:44:42.000000000;31.03.15 00:00:00.000000000;"Komunale Verwaltung Steinheim
9999 Steintal";DEBIT;cv_municipal_tax;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;1707.95;CHF;31.03.15 01:58:00.000000000;31.03.15 01:58:00.000000000;31.03.15 00:00:00.000000000;"Komunale Verwaltung Steinheim
9999 Steintal";DEBIT;cv_canton_tax;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;7117.60;CHF;31.03.15 01:58:00.000000000;31.03.15 01:58:00.000000000;31.03.15 00:00:00.000000000;"Möbel-Pfister AG
Pfister-à-la-card-Service
5034 Suhr";DEBIT;cv_furniture;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;50.00;CHF;31.03.15 02:57:05.000000000;31.03.15 02:57:05.000000000;31.03.15 00:00:00.000000000;"Kevin Feuerstein
Moosig 12
9999 Steintal
Taschengeld";DEBIT;cv_children;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;159.00;CHF;07.04.15 01:28:22.000000000;07.04.15 01:28:22.000000000;07.04.15 00:00:00.000000000;"Kari Schotterhaufen Malergeschäft
Steinbruchstrasse 12
9999 Steintal";DEBIT;cv_housing;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;135.00;CHF;07.04.15 01:28:22.000000000;07.04.15 01:28:22.000000000;07.04.15 00:00:00.000000000;"U. Schotterhaufen und F. Feuerstein PC-Kto
Moosig 12
9999 Steintal
Anteil a conto Strom-Rechnung Q1
50% von 270.--";DEBIT;cv_payments;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;750.00;EUR;13.04.15 06:55:51.000000000;13.04.15 06:55:51.000000000;13.04.15 00:00:00.000000000;"Hotel Ansitz Golserhof
IT-I-39019 Dorf Tirlo
Anzahlung gem. Mailverkehr
Buchung 12.4.15 - 15.4.15";DEBIT;cv_hotel;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;30.00;CHF;17.04.15 00:41:28.000000000;17.04.15 00:41:28.000000000;17.04.15 00:00:00.000000000;"Hauseigentümerverband
Steintal 
9999 Steintal";DEBIT;cv_misc;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;750.00;CHF;24.04.15 02:28:14.000000000;24.04.15 02:28:14.000000000;24.04.15 00:00:00.000000000;Wilma Feuerstein-Schotterhaufen;DEBIT;cv_payments;cv_payments;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;1059.90;CHF;27.04.15 01:43:49.000000000;27.04.15 01:43:49.000000000;27.04.15 00:00:00.000000000;"Viseca Card Services SA
Hagenholzstrasse 56
8050 Zürich";DEBIT;cv_creditcard_payment;cv_creditcard_payment;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;600.00;CHF;28.04.15 01:14:17.000000000;28.04.15 01:14:17.000000000;28.04.15 00:00:00.000000000;"Automobil Club der Schweiz
Sektion Bern
3007 Bern
OPC Challenge 16. Mai
Jonny Feuerstein 15.3.96
Fred Feuerstein 29.7.71";DEBIT;cv_car_service;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;36.40;CHF;28.04.15 01:14:17.000000000;28.04.15 01:14:17.000000000;28.04.15 00:00:00.000000000;"Orange Communications SA
1020 Renens VD";DEBIT;cv_phone_internet;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;60.00;CHF;29.04.15 00:58:02.000000000;29.04.15 00:58:02.000000000;29.04.15 00:00:00.000000000;"Auto Sport Schweiz GmbH
3097 Liebefeld
Tageslizenz 16.5.15
Jonny Feuerstein
Fred Feuerstein";DEBIT;cv_sport;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;170.00;CHF;30.04.15 02:00:53.000000000;30.04.15 02:00:53.000000000;30.04.15 00:00:00.000000000;"Feuerschaugem. Steintal
Energie- und Wasservers.
Postfach
9999 Steintal";DEBIT;cv_utilities;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;384.10;CHF;30.04.15 02:00:54.000000000;30.04.15 02:00:54.000000000;30.04.15 00:00:00.000000000;"Zahnarzt Gauner
Hauptstrasse 3
8888 Kiesington";DEBIT;cv_payments;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;1000.00;CHF;30.04.15 02:56:35.000000000;30.04.15 02:56:35.000000000;30.04.15 00:00:00.000000000;"Wilma Feuerstein-Schotterhaufen
Gesamtbetrag '2015' 1000.--";DEBIT;cv_payments;cv_payments;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;50.00;CHF;30.04.15 05:03:33.000000000;30.04.15 05:03:33.000000000;30.04.15 00:00:00.000000000;"Kevin Feuerstein
Moosig 12
9999 Steintal
Taschengeld";DEBIT;cv_children;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;35.00;CHF;07.05.15 00:42:41.000000000;07.05.15 00:42:41.000000000;07.05.15 00:00:00.000000000;"Konkurs- und Betreibungsamt
9999 Steintal";DEBIT;cv_latefees;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;489.60;CHF;13.05.15 00:42:24.000000000;13.05.15 00:42:24.000000000;13.05.15 00:00:00.000000000;"Zahnarzt Gauner
Hauptstrasse 3
8888 Kiesington";DEBIT;cv_payments;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;80.00;CHF;18.05.15 00:58:56.000000000;18.05.15 00:58:56.000000000;18.05.15 00:00:00.000000000;"Komunale Verwaltung Steinheim
9999 Steintal";DEBIT;cv_fees_tax_charges;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;500.00;CHF;19.05.15 00:26:02.000000000;19.05.15 00:26:02.000000000;19.05.15 00:00:00.000000000;"Jonny Feuerstein
Hostst 12
9999 Steintal
Bargutschrift Mama.";DEBIT;cv_payments;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;750.00;CHF;26.05.15 08:38:23.000000000;26.05.15 08:38:23.000000000;26.05.15 00:00:00.000000000;Wilma Feuerstein-Schotterhaufen;DEBIT;cv_payments;cv_payments;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;710.40;CHF;27.05.15 01:14:12.000000000;27.05.15 01:14:12.000000000;27.05.15 00:00:00.000000000;"Viseca Card Services SA
Hagenholzstrasse 56
8050 Zürich";DEBIT;cv_creditcard_payment;cv_creditcard_payment;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;180.70;CHF;28.05.15 01:27:42.000000000;28.05.15 01:27:42.000000000;28.05.15 00:00:00.000000000;"Swisscom (Schweiz) AG
Alte Tiefenaustrasse 6
3050 Bern";DEBIT;cv_phone_internet;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;38.00;CHF;28.05.15 01:27:42.000000000;28.05.15 01:27:42.000000000;28.05.15 00:00:00.000000000;"Salt Mobile SA
Rue du Caudray 4
1020 Renens 1";DEBIT;cv_phone_internet;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;50.00;CHF;29.05.15 03:37:01.000000000;29.05.15 03:37:01.000000000;29.05.15 00:00:00.000000000;"Kevin Feuerstein
Moosig 12
9999 Steintal
Taschengeld";DEBIT;cv_children;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;42.00;CHF;01.06.15 02:58:53.000000000;01.06.15 02:58:53.000000000;01.06.15 00:00:00.000000000;"U. Schotterhaufen und F. Feuerstein PC-Kto
Moosig 12
9999 Steintal
Kehrichtgrundgebühr 2015
Anteil 50% von 84.-";DEBIT;cv_payments;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;59.40;CHF;15.06.15 00:58:28.000000000;15.06.15 00:58:28.000000000;15.06.15 00:00:00.000000000;"ricardo.ch AG
6300 Zug";DEBIT;cv_online_shopping;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;569.60;CHF;19.06.15 01:13:17.000000000;19.06.15 01:13:17.000000000;19.06.15 00:00:00.000000000;"Zahnarzt Gauner
Hauptstrasse 3
8888 Kiesington";DEBIT;cv_dentist;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;137.50;CHF;19.06.15 01:13:18.000000000;19.06.15 01:13:18.000000000;19.06.15 00:00:00.000000000;"Nestle Nespresso S.A.
Avenue de Rhodanie 40
1007 Lausanne";DEBIT;cv_bars;;PAYMENT;546;SYSTEM;UNSPLITTED;
Konto 1.1;372.00;CHF;23.06.15 10:26:31.000000000;23.06.15 10:26:31.000000000;22.06.15 00:00:00.000000000;"Kevin Kieshammer
9056 Gais
Nationalpark Bike-Tour E-Banking
vom 17.09. - 21.09.2015
--> D A N K E <--";DEBIT;cv_sport;;PAYMENT;546;SYSTEM;UNSPLITTED;
